,text,label
6653,9 years without cutting.... yay mentalhealth proud happy dope twitch twitchstreamer twitchaffiliate twitchtv TwitchPartner smallstreamer twitchstreaming support SmallStreamerCommunity excited viral trending idk,0
6654,It was fantastic to meet you & and learning more about the incredible work that you have done/are doing promoting and educating MentalHealth awareness clapping hands light skin tone glowing star Looking forward to working with you both. More details to follow soon! ... raising hands light skin tone ,0
6655,Watching masterchef Australia then it is all systems go to get the bag and outfit ready for our on campus activities tomorrow. Haven’t taught a class in person since Feb 2020. excited CPHistory StrathPGDE ,0
6656,Happy T.O.T cheers to a great day dogs dogsoftwitter therapydogs FirstResponders peersupport MentalHealthMatters mentalhealth giveback ,0
6657,Going Live! facebookgaming warzone StreamingLive gamer gaming highlights happy camper billsmafia xbox xboxone supportsmallstreams orlando florida live ,0
6658,Myself and teamed up again with my art and his wise words! BeHappy mentalhealth healthymind healthylifestyle happymind mindsetiseverything believeinyourself OneLife liveit red heart zany face smiling face with heart-eyes slightly smiling face orange heart hundred points thumbs up ,0
6659,"I desperately need to purchase more clay, it's my mental health go to. Really hoping Dan might lift the restrictions that will make that possible. I find getting messy, tuning out and losing myself in design both bliss and a Need. mentalhealthmatters itsonlymud sanitysaver",1
6660,Feeling stressed out? These evidence-based tools can help you manage stress levels and protect both your mental and physical health. Healthy ways to handle life’s stressors. via ,1
6661,Let’s talk about the fear of failure. stress stressrelief stressmanagement stressreliever stressfree stressedout stressreduction anxiety anxietyrelief anxietysupport anxietyproblems anxietyattack stevendiamond lifeskillsmasterclass ,1
6662,"Stress is possibly the most dangerous toxin your body faces every day because it changes your gene expression, causes brain damage, shuts down your immune system, increases inflammation, causes belly fat, and more. mentalhealth health anxiety ",1
6663,Had an emotional talk with my partner before work tonight. I finally gained the courage to share what I’ve been struggling with and ask for help and support. This was a big step for me. doitafraid mentalhealth couplestherapy therapy sobriety xanax ,1
6664,Finally got these little bustards back in my life MentalHealthMatters mentalhealth MentalHealthAwareness ,1
6665,I love talking to GOD speaking head I truly LOVE him smiling face with hearts Im literally crying loudly crying face cause I know he loves me to folded hands medium-dark skin tone red heart folded hands medium-dark skin tone FeelingBlessed,1
6666,Hafa Adai Guam! Today’s program tip of the day comes our Keys to Embracing Aging Program! To learn more! DM us! This virtual program is open to 18 years and older! healthyagingtips guam stress stresstips healthyguam agingtips keystoembracingaging guamhealthyagingtips ,0
6667,"Elegance is not being noticed, it's about being remembered blue heart newday happy elegance smile morningthoughts stylish classy goodvibes shootlife staysafe ",0
6668, eyes Join Us Live Tonight On Facebook At 7 30pm To See What's New!! eyes raising hands WhatsHappening Excited FridayLivestream ,0
6669,"New and amazing taste CBD Oil 1000mg for managing your stress, anxiety and even phycical pain. scarlettsholistics photooftheday love healthyliving beautiful instadaily instalike family amazing motivation instagram happy repost me ",0
6670,"Color my DREAMS When I watch a sunset, I rediscover myself, and it inspires me to stay cheerful and spread positive energy CleanNFT NFTartist NFTdrop nftphotography nftcollectors NFTCommunity HEN hicetnunc ",0
6671,26 Tips To Lose Weight In A Healthy Way tagfire lifestyle healthcare health life LOL healthy Yoga food diet love fitness RT swag stress anxiety happiness nutrition funny hot cool lol smile,0
6672,"Why is it that whenever valid questions are raised re urgent need to bring strandedAussies home, address Mentalhealth crisis and hold state and federal leaders to account (scomo albo libs alp auspol ) that it becomes about the Murdock press?",1
6673,STUDY DRINKING THIS MUCH COFFEE WILL MAKE YOU LIVE LONGER via coffee health longevity aging sleep memory stress,1
6674,Speaking up about mental health struggles is a sign of strength mentalhealth ,1
6675,"BlackettMusic Here’s my poetry collection that details my struggles with mentalhealth, gives advice to others and shares dark truths and uplifting hope. Along with open vulnerability, it’s got my entire heart and soul in it. I hope it can help someone out there. ",1
6676,Because mentalhealthmatters emotionalhealthmatters ,1
6677,Treating the side-effects of the pandemic musclepain remote stress Coronavirus Covid19 ,1
6678,WIP on potato story! graphicnovel graphicnovelist illustrator illustration kidlit kidlitart bookillustration comicsforkids mentalhealth mentalhealthart depression depressionart anxiety medication medication birthcontrol birthcontrolproblems mentalillness ,1
6679,"I Don’t Know You Well Enough to Lie to You Part 2 by published in our 3principles publication, ""Less Stress, More Success."" relationships soul psychology self ",1
6680,"Can writing and reading help fight depression? ""Take those negative thoughts, put them aside & just write. Don’t do it for anyone else, just for fun, to free all those thoughts that are inside your mind."" Read more at mentalhealth mentalhealthmatters ",1
6681,Feeling like you are stuck in a Stephen King novel? Here's how to not only cope with Stress but transform your Life! COVID 19 Era Gift of Shift ,1
6682,Seokikiam looking forward! wooh excited HAHAHAHA,0
6683,"How well do you deal with uncertainty? If it causes you stress or anxiety, review your strategy. Cope with uncertainty theclqrt ",1
6684,Time for me to call it a night. It's been a great day off! Haven't had a weekday off since July 9th. ) PHP starts tomorrow. I need to stop avoiding the traumas that give me so much grief when it comes to my mentalhealth. I'm actually looking forward to this journey! ,0
6685,Fresh Start executive director Stacey Petersen says they’ve seen an increase in demand for treatment beds since the start of the pandemic. AddictionTreatment FreshStart yyc stress JobLosses ,1
6686,"GENSHIN IMPACT | Look, I'm tired and my eyes hurt, so let's get the prettiest game I know to soothe me GenshinImpact tired eyedisease nomakeup exceptlipstick ",1
6687,"Our Global Consumer Survey team recently asked adults in the UK, US and Germany about the impact the pandemic has had on their mental health, and it might surprise you just how close the results were. mentalhealthmatters ",1
6688, down arrow Part 2 down arrow So get ready because our first panelist post is coming out later today face with hand over mouth admission tickets GET YOUR TICKET TODAY admission tickets fashion event fashionlawlondon fashionlaw lawandpolicy excited law lawyer fashionmarketplace,0
6689,"Despite being identified more than a century ago, schizophrenia remains one of the most misunderstood and stigmatized illnesses today. What do we actually know about schizophrenia? Learn more from Anees Bahji MentalHealth Schizophrenia",1
6690,To Democrats + MSM STOP ignoring MentalHealthExperts NOW! TRUTHmatters MentalHealthMatters SocietalMentalHealth PublicMentalHealth RealityCheck DutyToWarn psychology MentalPathology Pathocracy RealityCheck psychiatry MalignantNarcissism Psychopathy ,1
6691,The 11 Disguises of Low Self-Esteem | Psychology Today mentalhealth wellness selfhelp therapy depression anxiety stress worry selfcare sadness selfesteem,1
6692,Great to see these posters still up across Greater Manchester. Hope everyone had a peaceful Bank Holiday. Make sure you take some time for self-care today and everyday. MentalHealthMatters MentalHealthMonday ,0
6693,Fit Tip ?Try this the next time you're having a bad day Happy ,1
6694,Complimentary Quote From blossom awareness meditation enlightenment compassion innerpeace suffering wellness mentalhealth mindset acceptance mindfulness peace mind buddhism spiritual reality freedom learn feeling investment shadowwork lightwork ,1
6695,I don’t know who needs to hear this but We can be both a work of rare art AND a work in progress. MentalHealthMatters tuesdaymotivations,0
6696,My arm hurts. It makes me grumpy. covidshot grumpy tired Yeg Edmonton yyc Calgary,1
6697,"In Australia, national and state laws cover equal employment opportunity and anti-discrimination in the workplace. The School Chaplaincy program is an example of out-dated discriminatory employment practices in its current form. We expect better. auspol MentalHealth edujobs ",1
6698, man student sheaf of rice man farmer green heart There is urgent need => for newcultivars check mark button Plant breeding for - organic and lowinput agriculture check mark button Plant breeding for - ecofriendly agriculturalpractices check mark button Plant breeding for - all types of stress resistance because of climatechange plantbreeding foodsecurity ,1
6699,Me currently trying to stay awake. ihatemondays tired sleepy work ,1
6700,"I know it's not easy but it's important to remember not to speak/feel for the dead. You'll not represent them accurately. Grieve but be kind to yourself. Shame & anger stems from ""if only..."". You did your best given the info, responses & resources available. MentalHealthMatters ",1
